index,galaxyID,redshift,lum_disk_g_abs,lum_disk_r_abs,lum_disk_i_abs,lum_disk_z_abs,lum_bulge_g_abs,lum_bulge_r_abs,lum_bulge_i_abs,lum_bulge_z_abs,lum_disk_g,lum_disk_r,lum_disk_i,lum_disk_z,lum_bulge_g,lum_bulge_r,lum_bulge_i,lum_bulge_z,mag_g,mag_r,mag_i,mag_z,lum_g_abs,lum_r_abs,lum_i_abs,lum_z_abs,mag_g_,mag_r_,mag_i_,mag_z_,mag_bulge_g,mag_bulge_r,mag_bulge_i,mag_bulge_z,mag_disk_g,mag_disk_r,mag_disk_i,mag_disk_z,adu_bulge_g,adu_bulge_r,adu_bulge_i,adu_bulge_z,adu_disk_g,adu_disk_r,adu_disk_i,adu_disk_z,hlr_disk,hlr_bulge,sersic_disk,sersic_bulge,axisratio_disk,axisratio_bulge,beta,lum_bulge,lum_disk,bt_flux_ratio,bd_flux_ratio,sed_bulge_orig_g,sed_bulge_orig_r,sed_bulge_orig_i,sed_bulge_orig_z,sed_disk_orig_g,sed_disk_orig_r,sed_disk_orig_i,sed_disk_orig_z,histID,angledist
4488,1500059955,0.2538594472127407,82066440.0,147192670.0,183107420.0,207647570.0,13725738.0,37108052.0,54617880.0,66601850.0,5.0669951182548885e-09,9.088057318587031e-09,1.1305527311073633e-08,1.282069921027078e-08,8.474626992252615e-10,2.291147460910159e-09,3.3722497513329943e-09,4.112170798701911e-09,20.360054,19.649563,19.37319,19.218016,95792180.0,184300720.0,237725310.0,274249400.0,20.32459086484648,19.614098730752243,19.337726298043503,19.18255156583525,22.434076729485763,21.35424560613372,20.93457883901335,20.71919983930327,20.49250191755034,19.858201208779587,19.621151152322067,19.48459929532744,1062.598768396619,2872.7759578954974,4228.326007477254,5156.084952872532,6353.298097762687,11395.136096355713,14175.537626053869,16075.344244497006,0.6250751421198216,0.3932661051099383,1.0,4.0,0.8632029,0.95618206,66.68798,1.0623030710170325e-08,3.8281278958186334e-08,0.2172207476643703,0.2774994891322245,0.0797759658747568,0.2156773408731745,0.3174470000457847,0.3870996932062839,0.1323622630206421,0.2374020513334626,0.2953279085675976,0.3349077770782976,7119,0.14027404676333402
4489,1500059976,0.2623733166995556,49945988.0,98053304.0,128102780.0,147831140.0,19366618.0,57480868.0,88384184.0,109353390.0,2.859241440940869e-09,5.613224927017529e-09,7.333457797221678e-09,8.462839695046136e-09,1.1086743217705403e-09,3.290588139009574e-09,5.059700027650592e-09,6.2601171812394e-09,20.756248,19.878714,19.519697,19.332666,69312610.0,155534180.0,216486980.0,257184530.0,20.75062444030757,19.8730902892303,19.514074824447587,19.327042601699784,22.135020993347123,20.953846476669263,20.48671891510005,20.255573294753983,21.106403372878983,20.373999379272416,20.08375932991024,19.928241274948075,1399.5602609914497,4153.951382976405,6387.228218354551,7902.61240927262,3609.430225809534,7085.985320303942,9257.5542991759,10683.252423780134,0.6770303024732732,0.4086416247121888,1.0,4.0,0.29581466,0.6504726,169.63707,1.571907966967011e-08,2.426876386022621e-08,0.3930964583753552,0.647708849260732,0.0705304346682825,0.2093371788255063,0.3218825191899463,0.3982498673162648,0.1178157735672793,0.2312943566628314,0.3021767572342748,0.3487131125356145,7120,0.12708117087568913
4498,1500060287,0.2518733970719866,30664152.0,42135744.0,42409630.0,42685492.0,40793380.0,96041090.0,135255300.0,160884020.0,1.927613665673296e-09,2.6487423650425504e-09,2.665959466002879e-09,2.6833006417091144e-09,2.5643585027353667e-09,6.037346463107874e-09,8.50243519164086e-09,1.0113511167937586e-08,20.628199,19.912231,19.639315,19.491537,71457540.0,138176830.0,177664930.0,203569500.0,20.62500571555116,19.90903829878785,19.636122935476084,19.488343947591563,21.23365258521058,20.30398344344117,19.932241194906016,19.743845217885752,21.543549054326792,21.198500149907847,21.191465609731456,21.184425109090583,3210.2508224951102,7557.995388963048,10643.96706421534,12660.822286058818,2413.1281077173085,3315.88866408332,3337.4422235510565,3359.15432399926,1.3592347802592657,0.6683490557160916,1.0,4.0,0.7534403,0.98684084,158.38235,2.7217651325421688e-08,9.92561613842784e-09,0.7327748252603744,2.74216126689448,0.0942167543798348,0.2218174948125693,0.3123868152261039,0.3715789355814919,0.1942059555289105,0.2668591544627695,0.2685937617544812,0.2703411282538387,7134,0.2896409694851059
4502,1500060437,0.247854618492344,12571055.0,25824052.0,31817388.0,35638996.0,74824696.0,202551900.0,297562240.0,361946300.0,8.198347503541566e-10,1.6841429746662852e-09,2.0750047794221674e-09,2.324235073772952e-09,4.8797720137520595e-09,1.3209638343088282e-08,1.940583774087124e-08,2.3604714145124445e-08,20.381594,19.338694,18.941078,18.736744,87395750.0,228375950.0,329379620.0,397585300.0,20.36997813005433,19.32707804460512,18.92946261186585,18.72512835283265,20.538591325473643,19.45736187715516,19.03975981492982,18.827092826557017,22.475273788165904,21.69364231843934,21.467042148303843,21.34388941545472,6089.245303149623,16483.720772283166,24215.646826967903,29455.260596448883,1023.034982840836,2101.56618864662,2589.304586925982,2900.3087566359554,1.0907390635433458,0.6414123614233443,1.0,4.0,0.5226772,0.9003468,86.241974,6.109996224283604e-08,6.903217578215562e-09,0.8984868414038699,8.850937408819844,0.0798653717828423,0.2161973154804613,0.3176077724767392,0.3863295402599571,0.1187612615234448,0.2439649239028231,0.3005851064426545,0.3366887081310773,7141,0.1240848405744419
4507,1500060573,0.2535645667651962,166234530.0,290612770.0,356047940.0,399447400.0,17565844.0,46167620.0,67746060.0,82466290.0,1.029108858032142e-08,1.7990978150960285e-08,2.204187657086568e-08,2.4728608550783333e-08,1.087449518044915e-09,2.858100822281302e-09,4.193958567386352e-09,5.1052442106398995e-09,19.630714,18.973213,18.723694,18.584158,183800370.0,336780380.0,423794000.0,481913660.0,19.61441774411252,18.9569165234094,18.707397175264862,18.56786031765989,22.163610649538548,21.114438963366062,20.69807310147336,20.484591913652928,19.72347993893674,19.11699552578977,18.896510792208225,18.7716342930322,1363.187955408115,3582.81525464819,5257.3968356671885,6399.753323175388,12900.54400232418,22552.86860537526,27630.941483842453,30998.899976846737,0.9389457838115984,0.6036045915993234,1.0,4.0,0.22907048,0.7018188,65.635704,1.3244753118352469e-08,7.50525518529307e-08,0.1500017823042282,0.1764729922801154,0.0821041596809944,0.2157912521219938,0.3166505011942715,0.3854540870027401,0.1371183865828752,0.2397118257514955,0.2936860736529974,0.3294837140126317,7146,0.1498673673369962
4508,1500060600,0.2456455151780932,93577550.0,169031040.0,209365070.0,236665820.0,8513886.0,21520302.0,30706714.0,36939516.0,6.228789244911385e-09,1.1251189113146537e-08,1.39359372634152e-08,1.5753152562842062e-08,5.667085730071705e-10,1.4324527680830847e-09,2.0439265550985475e-09,2.45879960907604e-09,20.176855,19.499296,19.248474,19.106516,102091440.0,190551340.0,240071790.0,273605340.0,20.180960623500905,19.50340363192376,19.25258013415154,19.11062332796868,22.878114907024464,21.87131258654412,21.485351053951344,21.28470632242973,20.27550431895073,19.633518187282643,19.40117451357659,19.26809403109368,705.9176443599805,1784.3291291054072,2546.006912354288,3062.791767132532,7758.866375137914,14014.98783363791,17359.219496308724,19622.863713590843,0.7631935110013607,0.4594521747631014,1.0,4.0,0.5691445,0.9519819,108.5292,6.501887505264843e-09,4.716906818431518e-08,0.1211435015778404,0.1378421621502026,0.0871605979322741,0.2203135097179873,0.3143588867532821,0.3781670055964563,0.1320524650955833,0.2385288780905959,0.2954462180155967,0.3339724387982239,7147,0.12022855906200042
4528,1500078504,0.2919208321269702,60944376.0,105137416.0,123800376.0,135998350.0,35725372.0,119727144.0,196093700.0,247695470.0,2.727881836052404e-09,4.705970966832375e-09,5.541328313962895e-09,6.0873122409785e-09,1.5990744394809174e-09,5.359009927724578e-09,8.777191829434792e-09,1.1086896313257998e-08,20.635529,19.718952,19.33624,19.138794,96669740.0,224864560.0,319894080.0,383693820.0,20.63145409039152,19.71487770489347,19.33216581753385,19.134719471250893,21.71223888805997,20.39919863155973,19.86352215222013,19.60988531521452,21.13234649113309,20.540287594114663,20.362875561033608,20.260846714292885,2065.8769249802326,6923.417912785633,11339.42777335283,14323.391872533906,3524.206951867322,6079.73937398756,7158.957358265577,7864.32249190644,1.0691024851825828,0.614476836165478,1.0,4.0,0.5405895,0.8726836,23.638796,2.6822172509898285e-08,1.906249335782617e-08,0.584556343664369,1.407065263297266,0.0596176295664388,0.1997978482973039,0.3272362435112665,0.4133482786249904,0.1431020662529149,0.2468706516329401,0.290692801012011,0.3193344811021339,7173,0.2407418078447332
4531,1500078656,0.2901567210553748,51591920.0,87336230.0,97285340.0,102570180.0,36494850.0,110980970.0,172309570.0,213713550.0,2.341906800254226e-09,3.964444729724474e-09,4.416063772195949e-09,4.655957671145819e-09,1.656606919169047e-09,5.037747707136841e-09,7.821630558563107e-09,9.701077475460796e-09,20.723394,19.84227,19.508892,19.335478,88086770.0,198317200.0,269594900.0,316283700.0,20.718647731904188,19.837522997025648,19.504144682053724,19.3307309285442,21.67534519589345,20.467803968552747,19.99015141880909,19.75634385502736,21.299469961289564,20.72793771183888,20.61080504811208,20.55337239659229,2137.2824599370388,6499.477020115329,10091.1214358911,12515.910762234056,3021.426371507629,5114.755938621455,5697.416654463054,6006.908842177387,1.059303667237947,0.5878195917493527,1.0,4.0,0.41497087,0.43321934,61.029957,2.421706266032979e-08,1.537837297332047e-08,0.6116124819131645,1.574747581184249,0.0684066288097113,0.2080245921193662,0.322980051199718,0.4005887278712043,0.1522857378920879,0.2577936002664364,0.287160828238434,0.3027598336030414,7181,0.25297407851617637
4534,1500078945,0.2892427313891865,79350400.0,134961390.0,158966080.0,174484320.0,14201223.0,46443784.0,75143330.0,94394680.0,3.628346042704812e-09,6.171192789527747e-09,7.268822060175255e-09,7.978403108909233e-09,6.493596641807845e-10,2.1236708071053477e-09,3.435975018905849e-09,4.316254816791421e-09,20.654217,19.935219,19.658297,19.507952,93551624.0,181405180.0,234109400.0,268879000.0,20.6461362818316,19.927139757020807,19.650216577394342,19.499872205598688,22.69295024667535,21.406444785936213,20.88403868470941,20.636395690782404,20.82489180360589,20.248239515169,20.070503232820368,19.96937322412285,837.1820370090089,2737.9283935881776,4429.804154561783,5564.699586759586,4677.817546147444,7956.172560782448,9371.275527309315,10286.09924673743,1.7330170228452737,0.8256817203031694,1.0,4.0,0.79587483,0.9384217,77.54861,1.0525260306983405e-08,2.5046764001317047e-08,0.2958858966181302,0.4202242370966683,0.0616953456747136,0.2017690671894079,0.3264502658984202,0.4100853212374581,0.1448628004232556,0.246387001296113,0.290209954328381,0.3185402439522504,7187,0.23677464019672956
4535,1500078963,0.273138054857406,313505400.0,495069200.0,562392500.0,600852350.0,253095330.0,540453570.0,715946400.0,821996900.0,1.6362403429739695e-08,2.58385394312986e-08,2.9352263548130133e-08,3.1359550995268226e-08,1.3209494063437402e-08,2.8207230586006413e-08,3.73665130442246e-08,4.290147786628211e-08,18.562527,17.90782,17.679106,17.56282,566600700.0,1035522750.0,1278338800.0,1422849300.0,18.560614021942687,17.905907066986632,17.677192124054503,17.5609082304693,19.435595902130675,18.611909779236388,18.30660525195368,18.156630428955623,19.203192623779845,18.707141312286925,18.568708332703185,18.49688711993463,16817.507852897896,35911.71024659237,47572.71080193901,54619.51361187006,20831.61547725964,32896.02894295743,37369.446637894645,39925.02088809935,0.7664456835778557,0.7033807210841344,1.0,4.0,0.8497092,0.9973564,153.2329,1.2168471555995052e-07,1.0291275740443665e-07,0.5417902256595969,1.1824068488294537,0.1085550688146619,0.2318059376674698,0.3070763480520464,0.3525626454658219,0.1589931284714118,0.2510723453798573,0.2852148090334251,0.3047197171153056,7188,0.1388299705703399
